_id,plot,genres,runtime,cast,num_mflix_comments,poster,title,fullplot,languages,released,directors,writers,lastupdated,year,countries,type,plot_embedding,awards.wins,awards.nominations,awards.text,imdb.rating,imdb.votes,imdb.id,rated,metacritic
573a13d3f29313caabd96ee8,A lonely young woman's desperate need for emotional and sexual companionship draws her into a surreal and ultimately destructive relationship with a shifting and whispering tattoo she has willed to life on her skin.,"['Drama', 'Fantasy', 'Horror']",109.0,"['Victoria Bidewell', 'Tygh Runyan', 'Jane Sowerby', 'Philip Granger']",1,https://m.media-amazon.com/images/M/MV5BMTg3MjUzMTQzNF5BMl5BanBnXkFtZTgwMDU3NjI2OTE@._V1_SY1000_SX677_AL_.jpg,Comforting Skin,A lonely young woman's desperate need for emotional and sexual companionship draws her into a surreal and ultimately destructive relationship with a shifting and whispering tattoo she has willed to life on her skin.,['English'],2012-01-20,['Derek Franson'],['Derek Franson'],2015-09-05 01:00:19.977000000,2011,['Canada'],movie,0.0,1,0,1 win.,4.9,223.0,1930308,,0.0
573a13d4f29313caabd97453,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.","['Comedy', 'Fantasy', 'Thriller']",101.0,"['Juno Temple', 'Michael Angarano', 'Alexis Bledel', 'Billy Magnussen']",1,https://m.media-amazon.com/images/M/MV5BMTEyNDIxOTE3NDheQTJeQWpwZ15BbWU3MDI0ODE5OTg@._V1_SY1000_SX677_AL_.jpg,The Brass Teapot,"Based on the comic book series ""The Brass Teapot"" about mid-twenty year old couple who, in these difficult economic times, finds a mysterious, magical brass teapot which makes them money but at a surprising price. After realizing the teapots powers, John and Alice must decide how far they will go to fulfill their dream.",['English'],2013-04-15,['Ramaa Mosley'],"['Tim Macy (screenplay)', 'Ramaa Mosley (story)', 'Tim Macy (story)']",2015-08-25 00:57:46.447000000,2012,['USA'],movie,0.0,0,3,3 nominations.,6.4,10510.0,1935902,R,43.0
573a13d4f29313caabd988ba,"A coma sends an old man into his childhood's sinister fantasy world, where he must fight dementia and gain back his memories before it's too late.","['Drama', 'Fantasy', 'Musical']",86.0,"['Marianne Farley', 'Quinn Lord', 'Francis X. McCarthy', 'Ilkka Villi']",0,https://m.media-amazon.com/images/M/MV5BMjMwOTk3NzEzMF5BMl5BanBnXkFtZTcwOTUyMzE3OA@@._V1_SY1000_SX677_AL_.jpg,Imaginaerum,"Imaginaerum tells the story of an elderly composer, Tom, who suffers from severe dementia. As he has had the disease for years and has regressed into childhood, he remembers practically nothing from his adult life. His music, friends, all his past including the memory of his daughter are a blur in his fragile mind. All he has left is the imagination of a ten year old boy. As he drifts away into coma, it seems impossible to get back what he has lost. Or is it? The film is a journey between two different dimensions. Tom travels through his imaginary world seeking answers and finding memories, while his daughter, Gem, tries to recover the bond she had once shared with her father in the real world. As they have become more and more distant from each other over the years, and as there's even greater obstacles separating them now Tom's coma and his imminent death Gem's project feels doomed to failure. However, through Tom's darkest secrets, Gem discovers the path she must follow in order to find her father again. There are some questions we must ask ourselves before entering the world of Imaginaerum. What is most important in life? Can the power of memories protect us during our last moments? Will our imagination help us find the spark of life in the deepest darkness? Can we still find love after bitter forgiveness? Imaginaerum is an emotional fantasy-adventure powered by the music of Nightwish. The story reminds us of our childhood where the smallest but most precious thing meant everything and losing it would have left an everlasting scar. Now its time to reopen the wound and see what became of it, but above all, where it came from.",['English'],2012-11-23,['Stobe Harju'],"['Stobe Harju (screenplay)', 'Mikko Rautalahti (screenplay)', 'Richard Jackson (screenplay)', 'Tuomas Holopainen (story)', 'Stobe Harju (story)']",2015-08-22 00:03:58.890000000,2012,"['Finland', 'Canada']",movie,0.0,0,1,1 nomination.,6.2,4574.0,1959409,,0.0
573a13d5f29313caabd9aab9,A documentary exploring genre based monster art takes an odd turn when the filmmakers are contacted by a man who claims he can prove that monsters are indeed real.,"['Biography', 'Drama', 'Fantasy']",98.0,"['Ray Wise', 'Adam Green', 'Will Barratt', 'Josh Ethier']",0,https://m.media-amazon.com/images/M/MV5BMjM3NDc3Mjc1Ml5BMl5BanBnXkFtZTgwMjM4MjA5MzE@._V1_SY1000_SX677_AL_.jpg,Digging Up the Marrow,A documentary exploring genre based monster art takes an odd turn when the filmmakers are contacted by a man who claims he can prove that monsters are indeed real.,['English'],2015-02-20,['Adam Green'],['Adam Green'],2015-08-28 01:08:07.080000000,2014,['USA'],movie,0.0,1,4,1 win & 4 nominations.,5.8,2081.0,1991031,,45.0
573a13d5f29313caabd9b905,"In Japan, the small Masashi moves from one evacuation center to a small town. There you will discover that every child has the right to communicate with a fantastic creature, but these are ...","['Comedy', 'Fantasy']",101.0,"['Takuto Sueoka', 'Himeka Asami', 'Masataka Kubota', 'Shèta Sometani']",0,https://m.media-amazon.com/images/M/MV5BMTk2MDY1MjY5Ml5BMl5BanBnXkFtZTgwMTc0NjYyNjE@._V1_SY1000_SX677_AL_.jpg,Jellyfish Eyes,"In Japan, the small Masashi moves from one evacuation center to a small town. There you will discover that every child has the right to communicate with a fantastic creature, but these are being used in an evil plan to collect negative energy of children.",['Japanese'],2013-04-23,['Takashi Murakami'],"['Takashi Murakami (story)', 'Yoshihiro Nishimura (screenplay)', 'Jun Tsugita (screenplay)']",2015-08-22 00:38:46.453000000,2013,['Japan'],movie,0.0,0,1,1 nomination.,5.7,58.0,2006181,,34.0
573a13d5f29313caabd9bf20,"Agent Jesus Juarez (aka Chucho) has always played the Devil in his town's Nativity Play. This Christmas, when the new pastor of the church recasts the role, the two men engage in a battle between good and evil.","['Comedy', 'Fantasy']",88.0,"['Joaquèn Cosio', 'Carlos Cobos', 'Eduardo Espaèa', 'Ernesto Yèèez']",1,https://m.media-amazon.com/images/M/MV5BMTAyODkxMzE2MTdeQTJeQWpwZ15BbWU3MDE1NDc2MDc@._V1_SY1000_SX677_AL_.jpg,Pastorela,,['Spanish'],2011-11-11,['Emilio Portes'],['Emilio Portes'],2015-09-16 00:21:58.913000000,2011,['Mexico'],movie,0.0,7,7,7 wins & 7 nominations.,6.3,668.0,2011183,R,0.0
573a13d5f29313caabd9c565,"Tang Sanzang, a Buddhist trying to protect a village from three demons, his emerging feelings for Miss Duan, the demon hunter who helps him repeatedly, and Sanzang's trans-formative encounter with the Monkey King.","['Adventure', 'Comedy', 'Fantasy']",110.0,"['Qi Shu', 'Zhang Wen', 'Bo Huang', 'Show Luo']",0,https://m.media-amazon.com/images/M/MV5BMTQzMzUxNzk0NV5BMl5BanBnXkFtZTgwMTEwOTE4MDE@._V1_SY1000_SX677_AL_.jpg,Journey to the West,"Tang Sanzang, a Buddhist trying to protect a village from three demons, his emerging feelings for Miss Duan, the demon hunter who helps him repeatedly, and Sanzang's trans-formative encounter with the Monkey King.",['Mandarin'],2013-02-07,"['Stephen Chow', 'Chi-kin Kwok']","['Stephen Chow', 'Chi-kin Kwok', 'Xin Huo', 'Yun Wang', 'Chi Keung Fung', 'Zhengyu Lu', 'Shing-Cheung Lee', 'Ivy Kong']",2015-09-01 00:23:23.990000000,2013,['China'],movie,0.0,2,11,2 wins & 11 nominations.,6.8,6584.0,2017561,PG-13,68.0
573a13d5f29313caabd9cc9b,"Zero (Wagner Moura) is a brilliant scientist, but unfortunate because 20 years ago was publicly humiliated and lost in college Helena (Alinne Moraes) the love of his life. One day, an ...","['Comedy', 'Fantasy', 'Sci-Fi']",106.0,"['Wagner Moura', 'Alinne Moraes', 'Maria Luèsa Mendonèa', 'Fernando Ceylèo']",0,,The Man from the Future,"Zero (Wagner Moura) is a brilliant scientist, but unfortunate because 20 years ago was publicly humiliated and lost in college Helena (Alinne Moraes) the love of his life. One day, an accidental experience with one of his inventions makes him travel in time, more precisely, to the past. After the chance to change his story, Zero returns to this totally changed.",['Portuguese'],2011-09-02,['Clèudio Torres'],['Clèudio Torres'],2015-08-31 00:02:48.187000000,2011,['Brazil'],movie,0.0,2,14,2 wins & 14 nominations.,7.2,2998.0,2027178,,0.0
573a13d6f29313caabd9e9b2,"After sensing her husband is losing his Christmas spirit, Mrs. Claus travels to a place where she knows the spirit of Christmas still exists: New York City.","['Drama', 'Family', 'Fantasy']",0.0,"['Tricia Helfer', 'Greg Bryk', 'Tedde Moore', 'Ken Hall']",0,https://m.media-amazon.com/images/M/MV5BMTc4OTY1MjU0NF5BMl5BanBnXkFtZTgwMTQyNjA2MDE@._V1_SY1000_SX677_AL_.jpg,Mistletoe Over Manhattan,"Lucy and Joe ,whose married life is on a verge of a divorce, gets the surprise visit of Mrs. Claus in disguise. Mrs. Claus is on a mission to find the true spirit of Christmas that can inspire Santa Claus. Both Lucy and Joe are consumed by their professional commitments. Lucy's interest in her boss, Parker makes things more complicated. Can Mrs. Claus accomplish her mission, and spread the joy of Christmas.",['English'],2011-11-06,['John Bradshaw'],"['Hilary Hinkle', 'Linda Engelsiepen', 'Rickie Castaneda']",2015-06-28 00:06:55.743000000,2011,"['USA', 'Canada']",movie,0.0,0,1,1 nomination.,6.1,429.0,2064865,,0.0
573a13d6f29313caabd9eebe,The history of fictional female heroes in Western media from Wonder Woman's creation onward.,"['Documentary', 'Fantasy', 'History']",79.0,"['Lynda Carter', 'Jane Espenson', 'Kathleen Hanna', 'L.S. Kim']",1,https://m.media-amazon.com/images/M/MV5BMTk4NTk4NTk4M15BMl5BanBnXkFtZTgwMDUyNjA2MDE@._V1_SY1000_SX677_AL_.jpg,Wonder Women! The Untold Story of American Superheroines,"Feature documentary exploring the concept of heroic women from the birth of the superhero in the 1940s to the TV and big screen action blockbusters of today. Heroic role models are important in childhood development, yet there are a dearth of these for girls. Wonder Woman provides a rare example of a female heroine who doesn't require rescue, determines her own missions, and possesses uniquely feminine values. Featuring Gloria Steinem, actors Lynda Carter and Lindsey Wagner, and a colorful cast of scholars, writers, and fans, the film challenges pop culture's gender biases by looking at how Wonder Woman's storyline changed over time while considering how women are rarely depicted as heroic, powerful, or world-changing.",['English'],2012-03-10,['Kristy Guevara-Flanagan'],,2015-07-05 00:09:07.693000000,2012,['USA'],movie,0.0,0,1,1 nomination.,7.5,134.0,2070853,,0.0
573a13d7f29313caabda1b36,"Norwegian folklore turns out to be real when Leo and Elvis encounter Thale in a basement. A regular cleaning job turns into a struggle for survival, while they're trying to figure out what ...","['Fantasy', 'Horror', 'Mystery']",76.0,"['Silje Reinèmo', 'Erlend Nervold', 'Jon Sigve Skard', 'Morten Andresen']",0,https://m.media-amazon.com/images/M/MV5BMTQyMzE5NjE1MF5BMl5BanBnXkFtZTcwOTEyNzAxOQ@@._V1_SY1000_SX677_AL_.jpg,Thale,"Norwegian folklore turns out to be real when Leo and Elvis encounter Thale in a basement. A regular cleaning job turns into a struggle for survival, while they're trying to figure out what or who Thale is.","['Norwegian', 'Swedish']",2012-02-17,['Aleksander Nordaas'],['Aleksander Nordaas'],2015-08-19 00:03:15.233000000,2012,['Norway'],movie,0.0,1,4,1 win & 4 nominations.,5.6,4322.0,2112287,,0.0
573a13d7f29313caabda25e8,"Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love.","['Drama', 'Fantasy']",93.0,"['Quvenzhanè Wallis', 'Dwight Henry', 'Levy Easterly', 'Lowell Landes']",0,https://m.media-amazon.com/images/M/MV5BMTgxNDM5MDM1Ml5BMl5BanBnXkFtZTcwOTYwNzQ3Nw@@._V1_SY1000_SX677_AL_.jpg,Beasts of the Southern Wild,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink, in the Bathtub, a southern Delta community at the edge of the world. Wink's tough love prepares her for the unraveling of the universe; for a time when he's no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack, temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink's health fading, Hushpuppy goes in search of her lost mother.",['English'],2012-07-05,['Benh Zeitlin'],"['Lucy Alibar (screenplay)', 'Benh Zeitlin (screenplay)', 'Lucy Alibar (stage play ""Juicy and Delicious"")']",2015-09-05 00:35:01.537000000,2012,['USA'],movie,0.0,100,111,Nominated for 4 Oscars. Another 96 wins & 111 nominations.,7.3,66101.0,2125435,PG-13,86.0
573a13d7f29313caabda29b9,"Grandpa Sam Dracula is essentially Dracula who assembled Herman because no man was good enough for his daughter Lily, a sexy vamp. Lily's niece Marilyn the freak is actually normal and Lily...","['Comedy', 'Drama', 'Fantasy']",0.0,"[""Jerry O'Connell"", 'Portia de Rossi', 'Charity Wakefield', 'Mason Cook']",0,https://m.media-amazon.com/images/M/MV5BMjI2MDUyODk0M15BMl5BanBnXkFtZTcwMDA3ODk1OA@@._V1_SY1000_SX677_AL_.jpg,Mockingbird Lane,"Grandpa Sam Dracula is essentially Dracula who assembled Herman because no man was good enough for his daughter Lily, a sexy vamp. Lily's niece Marilyn the freak is actually normal and Lily and Herman's only child, Eddie, has his werewolf tendencies surface in puberty, forcing the family to relocate to their famous 1313 Mockingbird Lane address.",['English'],2012-10-26,['Bryan Singer'],"['Bryan Fuller', 'Norm Liebmann (written by ""The Munsters"")', 'Ed Haas (written by ""The Munsters"")', 'Allan Burns (format ""The Munsters"")', 'Chris Hayward (format ""The Munsters"")']",2015-07-28 00:40:05.170000000,2012,['USA'],movie,0.0,0,3,3 nominations.,7.6,3418.0,2130271,TV-14,0.0
573a13d8f29313caabda586e,A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,"['Adventure', 'Fantasy', 'Musical']",125.0,"['Anna Kendrick', 'Daniel Huttlestone', 'James Corden', 'Emily Blunt']",0,https://m.media-amazon.com/images/M/MV5BMTY4MzQ4OTY3NF5BMl5BanBnXkFtZTgwNjM5MDI3MjE@._V1_SY1000_SX677_AL_.jpg,Into the Woods,"Into the Woods is a modern twist on the beloved Brothers Grimm fairy tales in a musical format that follows the classic tales of Cinderella, Little Red Riding Hood, Jack and the Beanstalk, and Rapunzel-all tied together by an original story involving a baker and his wife, their wish to begin a family and their interaction with the witch who has put a curse on them.",['English'],2014-12-25,['Rob Marshall'],"['James Lapine (screenplay)', 'James Lapine (musical)', 'Stephen Sondheim (musical)']",2015-08-31 00:00:06.123000000,2014,"['USA', 'UK', 'Canada']",movie,0.0,12,52,Nominated for 3 Oscars. Another 9 wins & 52 nominations.,6.0,82172.0,2180411,PG,69.0
573a13d8f29313caabda5dc1,The Little Ghost lives in the castle over looking a small town and awakens for precisely one hour after the clock strikes midnight. Follow him on this adventure to see his first sunrise ever!,"['Family', 'Fantasy']",92.0,"['Jonas Holdenrieder', 'Emily Kusche', 'Nico Hartung', 'Herbert Knaup']",1,https://m.media-amazon.com/images/M/MV5BMTg1OTExMDUxNV5BMl5BanBnXkFtZTgwMTU0MTAzMjE@._V1_SY1000_SX677_AL_.jpg,The Little Ghost,The Little Ghost lives in the castle over looking a small town and awakens for precisely one hour after the clock strikes midnight. Follow him on this adventure to see his first sunrise ever!,['German'],2013-11-07,['Alain Gsponer'],"['Otfried Preuèler (book)', 'Martin Ritzenhoff (screenplay)']",2015-09-02 00:26:52.210000000,2013,"['Germany', 'Switzerland']",movie,0.0,1,0,1 win.,5.8,178.0,2186566,PG,0.0
573a13d8f29313caabda610f,"After years in a loving home, Jon, a toy, was forgotten, deserted and ultimately betrayed by his adoptive mother.","['Adventure', 'Comedy', 'Fantasy']",85.0,"['Zoie Palmer', 'Julian Richings', 'Rob Ramsay', 'Suresh John']",1,https://m.media-amazon.com/images/M/MV5BMTc5NTQ5MDY0Nl5BMl5BanBnXkFtZTgwOTczODM3MDE@._V1_SY1000_SX677_AL_.jpg,Patch Town,"After years in a loving home, Jon, a toy, was forgotten, deserted and ultimately betrayed by his adoptive mother. He returns to live a sad life as a worker on the line. With each new birth, Jon laments the days when life was good and he was loved. Jon learns that the evil child catcher, Yuri, has discovered they stole a new born baby from the factory floor, he moves into action to escape the oppressive city and find a safe home for his wife and child. With each day, Jon and Mary find the safety and sense of home they have always longed for, but it's not enough. Jon is torn between saving the mother he has always dreamed or saving his own family.",['English'],2015-06-05,['Craig Goodwill'],"['Christopher Bond', 'Jessie Gabe (story)', 'Craig Goodwill (story)', 'Craig Goodwill', 'Trevor Martin']",2015-09-02 00:20:28.477000000,2014,['Canada'],movie,0.0,2,1,2 wins & 1 nomination.,5.4,244.0,2189418,,29.0
573a13d8f29313caabda6557,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.","['Drama', 'Fantasy', 'Romance']",123.0,"['Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy', 'Lydia Wilson']",0,https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_SY1000_SX677_AL_.jpg,About Time,"At the age of 21, Tim Lake (Domhnall Gleeson) discovers he can travel in time... The night after another unsatisfactory New Year party, Tim's father (Bill Nighy) tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life-so he decides to make his world a better place...by getting a girlfriend. Sadly, that turns out not to be as easy as you might think. Moving from the Cornwall coast to London to train as a lawyer, Tim finally meets the beautiful but insecure Mary (Rachel McAdams). They fall in love, then an unfortunate time-travel incident means he's never met her at all. So they meet for the first time again-and again-but finally, after a lot of cunning time-traveling, he wins her heart. Tim then uses his power to create the perfect romantic proposal, to save his wedding from the worst best-man speeches, to save his best friend from professional disaster and to get his pregnant wife to the hospital in time for the birth of their daughter, despite a nasty traffic jam outside Abbey Road. But as his unusual life progresses, Tim finds out that his unique gift can't save him from the sorrows and ups and downs that affect all families, everywhere. There are great limits to what time travel can achieve, and it can be dangerous too.",['English'],2013-11-08,['Richard Curtis'],['Richard Curtis'],2015-08-31 00:05:45.653000000,2013,['UK'],movie,0.0,3,7,3 wins & 7 nominations.,7.8,170512.0,2194499,R,55.0
573a13d8f29313caabda746a,"Liza's a nurse, seeking love. Her only company is a long-dead Japanese pop star, who turns her into a fox-fairy out of jealousy. Now, every men who desires Liza shall die horribly. Can she overcome the curse?","['Comedy', 'Fantasy', 'Romance']",98.0,"['Mènika Balsai', 'Szabolcs Bede Fazekas', 'David Sakurai', 'Zoltèn Schmied']",0,https://m.media-amazon.com/images/M/MV5BZmQyYTdkNzMtYWVjMS00MWRmLTgzYjktZGY2NmY4OTZmMGExXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY1000_SX677_AL_.jpg,"Liza, the Fox-Fairy","Liza's a nurse, seeking love. Her only company is a long-dead Japanese pop star, who turns her into a fox-fairy out of jealousy. Now, every men who desires Liza shall die horribly. Can she overcome the curse?","['Hungarian', 'Japanese']",2015-02-19,['Kèroly Ujj Mèszèros'],"['Bèlint Hegedès', 'Kèroly Ujj Mèszèros']",2015-08-20 00:49:36.157000000,2015,['Hungary'],movie,0.0,9,1,9 wins & 1 nomination.,8.2,1799.0,2210769,,0.0
573a13d8f29313caabda7dae,"Return to Nim's Island to see how things are going with Nim and her Father. One day they get a message that some people will be buying the island to build an attraction there, but Nim will ...","['Adventure', 'Family', 'Fantasy']",90.0,"['Bindi Irwin', 'Toby Wallace', 'John Waters', 'Matthew Lillard']",1,https://m.media-amazon.com/images/M/MV5BMjIzNDg1OTM4N15BMl5BanBnXkFtZTcwNTk3MDc5OA@@._V1_SY1000_SX677_AL_.jpg,Return to Nim's Island,"Return to Nim's Island to see how things are going with Nim and her Father. One day they get a message that some people will be buying the island to build an attraction there, but Nim will not stand for it and comes up with some things to do to save what she calls home.",['English'],2013-03-28,['Brendan Maher'],"['Wendy Orr (novel)', 'Cathy Randall (screenplay)', 'Ray Boseley (additional scenes & dialogue)', 'Sarah Carbiener (additional scenes & dialogue)', 'Erica Rosbe (additional scenes & dialogue)']",2015-09-13 00:12:06.267000000,2013,['Australia'],movie,0.0,0,1,1 nomination.,5.0,1022.0,2221648,PG,0.0
573a13d9f29313caabda9185,"Since her childhood, Jessica has been haunted by recurrent nightmares whose meaning escapes her. This peculiarity has led her to study the psychophysiology of dreams and to follow a therapy...","['Fantasy', 'Horror']",89.0,"['Lilly-Fleur Pointeaux', 'Catriona MacColl', 'Murray Head', 'Gala Besson']",1,https://m.media-amazon.com/images/M/MV5BMjE4Njc2MjYxNV5BMl5BanBnXkFtZTgwMDg1NTI2MzE@._V1_SY1000_SX677_AL_.jpg,Horsehead,"Since her childhood, Jessica has been haunted by recurrent nightmares whose meaning escapes her. This peculiarity has led her to study the psychophysiology of dreams and to follow a therapy with Sean, her mentor and boyfriend, to try and understand the origin of her nightmares. Following the death of her maternal grandmother she hardly knew, Jessica reluctantly returns to the family home. She doesn't get along with her mother very well and is not looking forward to seeing her again. Upon her arrival, Jessica discovers that her late grandmother is lying in the adjoining room to her own during the wake. After a rough first night made restless by a strange nightmare in which she meets her dead grandmother, Jessica suddenly becomes ill. Stuck in bed with a high fever, the young woman decides to use her lethargic state to try out lucid dreaming. In order to do so, and on Sean's advice, Jessica breathes a little bit of ether whenever she needs to sink deeper into the other world to try and take control of her nightmares. Jessica then begins to wander in a nightmarish world inhabited by twisted versions of her family members. She gradually improves her skills as a lucid dreamer and investigates to solve the mystery that gnaws her and haunts the family home...",['English'],2015-03-11,['Romain Basset'],"['Romain Basset', 'Karim Chèriguène']",2015-08-22 01:10:55.673000000,2014,['France'],movie,0.0,1,3,1 win & 3 nominations.,4.7,806.0,2242176,,0.0
573a13d9f29313caabda92a9,The misadventures of a teenager girl in her new life as zombie.,"['Animation', 'Comedy', 'Fantasy']",80.0,"['Paula Ribè', 'Nèria Trifol', 'Ivan Labanda', 'Elisabeth Bergallè']",0,https://m.media-amazon.com/images/M/MV5BNzA0MTkxMjgzN15BMl5BanBnXkFtZTgwNzM4NjA2MDE@._V1_SY1000_SX677_AL_.jpg,"Daddy, I'm a Zombie","Dixie is a 13-year-old girl, unhappy with her life: five years ago her mother divorced from her father, a coroner, and in her college she is considered weird due to her gothic aspect. One night, Dixie suffers an accident when a tree crashes against her during a storm. Dixie wakes up later in the middle of a cemetery, turned in a zombie. With the help of Isis, an Egyptian mummy, and Gonner, a pirate zombie, Dixie tries to return to life, looking for Vitriol, a strange man who roams by the forest close to the cemetery. However, her search is followed by Negrida, an evil zombie witch who wants the Azoth, a mystical item which, according to the legend, will open the portal between the living world and the dead realm, giving Negrida the chance to accomplish her evil plans to invade the living world with her zombie armies.",['Spanish'],2012-01-10,"['Joan Espinach', 'Ricardo Ramèn']",['Daniel Torres'],2015-09-11 00:07:08.257000000,2011,['Spain'],movie,0.0,0,3,3 nominations.,4.4,318.0,2243469,PG,0.0
573a13d9f29313caabdaa029,A murdered man is reincarnated as a housefly and seeks to avenge his death.,"['Comedy', 'Drama', 'Fantasy']",145.0,"['Sudeep', 'Nani', 'Samantha Ruth Prabhu', 'Hamsa Nandini']",0,https://m.media-amazon.com/images/M/MV5BNzhiN2YzZDYtYjQzMy00YTVkLTk4OTItYTQ0ODllMGM5NjA1XkEyXkFqcGdeQXVyMzU0ODc1MTQ@._V1_SY1000_SX677_AL_.jpg,Eega,"Sudeep is a high profile industrialist who gets whatever he wants and he has a special eye for beautiful women. To get them, he will not hesitate to do anything. That desire gets triggered when Sudeep sees Bindu, a micro artist who runs a non-profit organization. However, Bindu is loved by Nani who keeps following her everywhere. Though Bindu loves him, she doesn't express it to him and enjoys the attention. The story takes a turn when Sudeep discovers the feelings of Bindu for Nani and is unable to digest his defeat. He kills Nani. But Nani is born again as 'Eega'(fly) and he wants to take vengeance on Sudeep.","['Telugu', 'Tamil', 'Hindi', 'Malayalam', 'Chinese', 'Urdu', 'Thai', 'Japanese', 'Portuguese', 'Kannada']",2012-07-05,"['S.S. Rajamouli', 'J.V.V. Sathyanarayana']","['S.S. Kanchi (story)', 'Janardhan Maharshi (dialogue)', 'Crazy Mohan (dialogue)', 'Vijayendra Prasad (ideas of)', 'S.S. Rajamouli (story)', 'S.S. Rajamouli']",2015-08-17 00:51:59.267000000,2012,['India'],movie,0.0,33,25,33 wins & 25 nominations.,8.0,10145.0,2258337,,0.0
573a13daf29313caabdab644,The only dream of Pietro is to become a famous actor. 28 year-old Pietro is so obsessed with becoming an actor that he does not mind trying every single way. He comes Rome and starts to ...,"['Comedy', 'Drama', 'Fantasy']",105.0,"['Elio Germano', 'Margherita Buy', 'Vittoria Puccini', 'Beppe Fiorello']",0,,A Magnificent Haunting,"The only dream of Pietro is to become a famous actor. 28 year-old Pietro is so obsessed with becoming an actor that he does not mind trying every single way. He comes Rome and starts to work in a bakery. Also, at the same time, he tries to be an actor. At first, he stays with his cousin, Maria , but then he rents a house. Nevertheless, in a short time, something weird happens at the house. As if the furniture moves by itself. Then he realizes that the house was haunted by some ghosts, so with it, the adventure itself begins.",['Italian'],2012-03-16,['Ferzan Ozpetek'],"['Ferzan Ozpetek', 'Federica Pontremoli']",2015-08-01 00:05:01.173000000,2012,['Italy'],movie,0.0,9,13,9 wins & 13 nominations.,6.6,3331.0,2281345,,0.0
573a13daf29313caabdad051,Bilbo and Company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.,"['Adventure', 'Fantasy']",144.0,"['Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Ken Stott']",1,https://m.media-amazon.com/images/M/MV5BODAzMDgxMDc1MF5BMl5BanBnXkFtZTgwMTI0OTAzMjE@._V1_SY1000_SX677_AL_.jpg,The Hobbit: The Battle of the Five Armies,"After the Dragon leaves the Lonely Mountain, the people of Lake-town see a threat coming. Orcs, dwarves, elves and people prepare for war. Bilbo sees Thorin going mad and tries to help. Meanwhile, Gandalf is rescued from the Necromancer's prison and his rescuers realize who the Necromancer is.",['English'],2014-12-17,['Peter Jackson'],"['Fran Walsh (screenplay)', 'Philippa Boyens (screenplay)', 'Peter Jackson (screenplay)', 'Guillermo del Toro (screenplay)', 'J.R.R. Tolkien (novel)']",2015-08-24 00:02:05.417000000,2014,"['New Zealand', 'USA']",movie,0.0,5,36,Nominated for 1 Oscar. Another 4 wins & 36 nominations.,7.5,288968.0,2310332,PG-13,59.0
573a13daf29313caabdad1be,"Stuck in a dark limbo between life and death, a deceased soldier Nathan Rijckx collects shadows of dying men and women to buy back his own second chance at life. Obsessed by a girl he met ...","['Short', 'Drama', 'Fantasy']",20.0,"['Matthias Schoenaerts', 'Laura Verlinden', 'Peter van den Eede', 'Benjamin Ramon']",1,https://m.media-amazon.com/images/M/MV5BMTc5NDM3MjkzOV5BMl5BanBnXkFtZTcwODI3Mjg5OA@@._V1_SY1000_SX677_AL_.jpg,Death of a Shadow,"Stuck in a dark limbo between life and death, a deceased soldier Nathan Rijckx collects shadows of dying men and women to buy back his own second chance at life. Obsessed by a girl he met the moment before he died, the thought of seeing his beloved again drives the soldier to regain access to the world of the living. But when he discovers that she's already in love with someone else, jealousy clouds his mind and pushes him toward a bitter decision, a decision not without its consequences...","['Flemish', 'French', 'German']",2012-09-10,['Tom Van Avermaet'],['Tom Van Avermaet'],2015-08-19 00:02:10.360000000,2012,"['Belgium', 'France']",movie,0.0,16,0,Nominated for 1 Oscar. Another 15 wins.,7.2,1252.0,2312702,,0.0
